HourOfDay	DayOfWeek	WeekOfYear	Month	SolarSurface	AvgGenArea	Consumed	UvIndex	GeneratedSolar
18	6	5	2	13.00	97.00	859.00	6.00	1261.00
19	6	5	2	15.00	1.00	3932.00	0.00	16.20
19	6	5	2	10.00	1.00	973.00	0.00	10.50
19	6	5	2	8.00	1.00	3415.00	0.00	7.84
19	6	5	2	8.00	1.00	1220.00	0.00	7.20
19	6	5	2	12.00	1.00	1458.00	0.00	12.36
19	6	5	2	14.00	1.00	394.00	0.00	14.14
19	6	5	2	10.00	1.00	2207.00	0.00	9.30
19	6	5	2	18.00	1.00	744.00	0.00	17.64
19	6	5	2	17.00	1.00	3109.00	0.00	17.51
19	6	5	2	13.00	1.00	1810.00	0.00	12.87
20	6	5	2	15.00	1.00	3565.00	0.00	15.45
20	6	5	2	10.00	1.00	3633.00	0.00	10.10
20	6	5	2	8.00	1.00	2542.00	0.00	8.48
20	6	5	2	8.00	1.00	349.00	0.00	7.60
20	6	5	2	12.00	1.00	3916.00	0.00	11.28
20	6	5	2	14.00	1.00	2793.00	0.00	13.30
20	6	5	2	10.00	1.00	3341.00	0.00	10.00
20	6	5	2	18.00	1.00	2832.00	0.00	16.56
20	6	5	2	17.00	1.00	2103.00	0.00	15.47
20	6	5	2	13.00	1.00	2923.00	0.00	13.91
21	6	5	2	15.00	1.00	3756.00	0.00	15.45
21	6	5	2	10.00	1.00	2278.00	0.00	9.30
21	6	5	2	8.00	1.00	3397.00	0.00	8.72
21	6	5	2	8.00	1.00	837.00	0.00	7.28
21	6	5	2	12.00	1.00	1714.00	0.00	13.08
21	6	5	2	14.00	1.00	1555.00	0.00	14.14
21	6	5	2	10.00	1.00	348.00	0.00	9.80
21	6	5	2	18.00	1.00	203.00	0.00	18.00
21	6	5	2	17.00	1.00	3410.00	0.00	16.66
21	6	5	2	13.00	1.00	3240.00	0.00	12.74
22	6	5	2	15.00	1.00	3714.00	0.00	15.15
22	6	5	2	10.00	1.00	2803.00	0.00	9.20
22	6	5	2	8.00	1.00	3416.00	0.00	7.36
22	6	5	2	8.00	1.00	1337.00	0.00	8.08
22	6	5	2	12.00	1.00	2832.00	0.00	11.76
22	6	5	2	14.00	1.00	553.00	0.00	12.88
22	6	5	2	10.00	1.00	3031.00	0.00	10.80
22	6	5	2	18.00	1.00	3007.00	0.00	18.90
22	6	5	2	17.00	1.00	43.00	0.00	17.68
22	6	5	2	13.00	1.00	3849.00	0.00	14.04
23	6	5	2	15.00	1.00	328.00	0.00	15.15
23	6	5	2	10.00	1.00	3104.00	0.00	9.10
23	6	5	2	8.00	1.00	3450.00	0.00	7.84
23	6	5	2	8.00	1.00	1784.00	0.00	7.60
23	6	5	2	12.00	1.00	267.00	0.00	11.52
23	6	5	2	14.00	1.00	832.00	0.00	13.44
23	6	5	2	10.00	1.00	214.00	0.00	9.10
23	6	5	2	18.00	1.00	2898.00	0.00	16.74
23	6	5	2	17.00	1.00	1865.00	0.00	18.02
23	6	5	2	13.00	1.00	449.00	0.00	12.87
0	0	5	2	15.00	1.00	2914.00	0.00	14.25
0	0	5	2	10.00	1.00	1137.00	0.00	10.50
0	0	5	2	8.00	1.00	1657.00	0.00	7.68
0	0	5	2	8.00	1.00	2617.00	0.00	7.92
0	0	5	2	12.00	1.00	3087.00	0.00	11.40
0	0	5	2	14.00	1.00	1580.00	0.00	13.44
0	0	5	2	10.00	1.00	1877.00	0.00	10.80
0	0	5	2	18.00	1.00	1935.00	0.00	16.92
0	0	5	2	17.00	1.00	1302.00	0.00	18.02
0	0	5	2	13.00	1.00	1006.00	0.00	12.35
1	0	5	2	15.00	1.00	487.00	0.00	15.15
1	0	5	2	10.00	1.00	1483.00	0.00	9.00
1	0	5	2	8.00	1.00	3673.00	0.00	7.84
1	0	5	2	8.00	1.00	3449.00	0.00	7.20
1	0	5	2	12.00	1.00	305.00	0.00	12.12
1	0	5	2	14.00	1.00	1040.00	0.00	15.12
1	0	5	2	10.00	1.00	3327.00	0.00	10.10
1	0	5	2	18.00	1.00	3381.00	0.00	18.54
1	0	5	2	17.00	1.00	3248.00	0.00	16.32
1	0	5	2	13.00	1.00	63.00	0.00	12.87
2	0	5	2	15.00	1.00	2530.00	0.00	14.55
2	0	5	2	10.00	1.00	2163.00	0.00	9.30
2	0	5	2	8.00	1.00	3637.00	0.00	8.32
2	0	5	2	8.00	1.00	2503.00	0.00	7.60
2	0	5	2	12.00	1.00	2733.00	0.00	12.72
2	0	5	2	14.00	1.00	2056.00	0.00	14.98
2	0	5	2	10.00	1.00	824.00	0.00	9.30
2	0	5	2	18.00	1.00	653.00	0.00	18.00
2	0	5	2	17.00	1.00	1612.00	0.00	17.68
2	0	5	2	13.00	1.00	1539.00	0.00	13.91
3	0	5	2	15.00	1.00	2446.00	0.00	14.55
3	0	5	2	10.00	1.00	849.00	0.00	9.10
3	0	5	2	8.00	1.00	266.00	0.00	8.56
3	0	5	2	8.00	1.00	316.00	0.00	8.48
3	0	5	2	12.00	1.00	1568.00	0.00	12.60
3	0	5	2	14.00	1.00	90.00	0.00	13.02
3	0	5	2	10.00	1.00	1034.00	0.00	10.70
3	0	5	2	18.00	1.00	3742.00	0.00	19.26
3	0	5	2	17.00	1.00	1927.00	0.00	18.53
3	0	5	2	13.00	1.00	1982.00	0.00	13.26
4	0	5	2	15.00	1.00	1672.00	0.00	15.30
4	0	5	2	10.00	1.00	3635.00	0.00	9.00
4	0	5	2	8.00	1.00	1601.00	0.00	7.44
4	0	5	2	8.00	1.00	1397.00	0.00	7.28
4	0	5	2	12.00	1.00	2070.00	0.00	11.40
4	0	5	2	14.00	1.00	3624.00	0.00	12.88
4	0	5	2	10.00	1.00	362.00	0.00	10.80
4	0	5	2	18.00	1.00	3111.00	0.00	18.36
4	0	5	2	17.00	1.00	3790.00	0.00	17.17
4	0	5	2	13.00	1.00	2703.00	0.00	13.39
5	0	5	2	15.00	1.00	881.00	0.00	13.65
5	0	5	2	10.00	1.00	1701.00	0.00	10.60
5	0	5	2	8.00	1.00	3479.00	0.00	8.00
5	0	5	2	8.00	1.00	3742.00	0.00	8.24
5	0	5	2	12.00	1.00	2434.00	0.00	11.52
5	0	5	2	14.00	1.00	905.00	0.00	13.16
5	0	5	2	10.00	1.00	1540.00	0.00	10.50
5	0	5	2	18.00	1.00	3813.00	0.00	18.90
5	0	5	2	17.00	1.00	619.00	0.00	17.17
5	0	5	2	13.00	1.00	1837.00	0.00	11.70
6	0	5	2	15.00	1.00	1971.00	0.00	16.35
6	0	5	2	10.00	1.00	1094.00	0.00	10.50
6	0	5	2	8.00	1.00	1078.00	0.00	7.60
6	0	5	2	8.00	1.00	3049.00	0.00	7.28
6	0	5	2	12.00	1.00	341.00	0.00	12.24
6	0	5	2	14.00	1.00	61.00	0.00	13.58
6	0	5	2	10.00	1.00	3816.00	0.00	10.50
6	0	5	2	18.00	1.00	1608.00	0.00	17.64
6	0	5	2	17.00	1.00	2488.00	0.00	17.17
6	0	5	2	13.00	1.00	1262.00	0.00	12.74
7	0	5	2	15.00	33.00	525.00	2.00	514.80
7	0	5	2	10.00	33.00	2720.00	2.00	297.00
7	0	5	2	8.00	33.00	3652.00	2.00	253.44
7	0	5	2	8.00	33.00	2195.00	2.00	242.88
7	0	5	2	12.00	33.00	2763.00	2.00	380.16
7	0	5	2	14.00	33.00	1666.00	2.00	434.28
7	0	5	2	10.00	33.00	896.00	2.00	356.40
7	0	5	2	18.00	33.00	2307.00	2.00	611.82
7	0	5	2	17.00	33.00	2255.00	2.00	549.78
7	0	5	2	13.00	33.00	960.00	2.00	398.97
8	0	5	2	15.00	65.00	3600.00	4.00	1023.75
8	0	5	2	10.00	65.00	1040.00	4.00	624.00
8	0	5	2	8.00	65.00	749.00	4.00	488.80
8	0	5	2	8.00	65.00	3277.00	4.00	509.60
8	0	5	2	12.00	65.00	1450.00	4.00	850.20
8	0	5	2	14.00	65.00	3773.00	4.00	882.70
8	0	5	2	10.00	65.00	2850.00	4.00	682.50
8	0	5	2	18.00	65.00	3478.00	4.00	1216.80
8	0	5	2	17.00	65.00	445.00	4.00	1093.95
8	0	5	2	13.00	65.00	1361.00	4.00	921.05
9	0	5	2	15.00	97.00	2163.00	6.00	1338.60
9	0	5	2	10.00	97.00	3693.00	6.00	950.60
9	0	5	2	8.00	97.00	3799.00	6.00	830.32
9	0	5	2	8.00	97.00	2305.00	6.00	706.16
9	0	5	2	12.00	97.00	3400.00	6.00	1105.80
9	0	5	2	14.00	97.00	77.00	6.00	1480.22
9	0	5	2	10.00	97.00	649.00	6.00	950.60
9	0	5	2	18.00	97.00	3351.00	6.00	1746.00
9	0	5	2	17.00	97.00	2985.00	6.00	1747.94
9	0	5	2	13.00	97.00	524.00	6.00	1235.78
10	0	5	2	15.00	161.00	1258.00	10.00	2390.85
10	0	5	2	10.00	161.00	3857.00	10.00	1626.10
10	0	5	2	8.00	161.00	1081.00	10.00	1236.48
10	0	5	2	8.00	161.00	837.00	10.00	1326.64
10	0	5	2	12.00	161.00	3226.00	10.00	1932.00
10	0	5	2	14.00	161.00	1279.00	10.00	2051.14
10	0	5	2	10.00	161.00	3329.00	10.00	1642.20
10	0	5	2	18.00	161.00	965.00	10.00	2666.16
10	0	5	2	17.00	161.00	1595.00	10.00	2709.63
10	0	5	2	13.00	161.00	1174.00	10.00	2030.21
11	0	5	2	15.00	257.00	3402.00	16.00	3508.05
11	0	5	2	10.00	257.00	435.00	16.00	2570.00
11	0	5	2	8.00	257.00	1417.00	16.00	1994.32
11	0	5	2	8.00	257.00	2369.00	16.00	2035.44
11	0	5	2	12.00	257.00	3535.00	16.00	2868.12
11	0	5	2	14.00	257.00	2965.00	16.00	3274.18
11	0	5	2	10.00	257.00	3305.00	16.00	2647.10
11	0	5	2	18.00	257.00	3289.00	16.00	4949.82
11	0	5	2	17.00	257.00	1889.00	16.00	4718.52
11	0	5	2	13.00	257.00	2410.00	16.00	3407.82
12	0	5	2	15.00	385.00	3541.00	24.00	5486.25
12	0	5	2	10.00	385.00	1889.00	24.00	3503.50
12	0	5	2	8.00	385.00	2612.00	24.00	3234.00
12	0	5	2	8.00	385.00	2471.00	24.00	3018.40
12	0	5	2	12.00	385.00	1176.00	24.00	4204.20
12	0	5	2	14.00	385.00	1644.00	24.00	5228.30
12	0	5	2	10.00	385.00	582.00	24.00	3734.50
12	0	5	2	18.00	385.00	2547.00	24.00	6237.00
12	0	5	2	17.00	385.00	1932.00	24.00	6872.25
12	0	5	2	13.00	385.00	3861.00	24.00	5055.05
13	0	5	2	15.00	257.00	287.00	16.00	4047.75
13	0	5	2	10.00	257.00	2475.00	16.00	2313.00
13	0	5	2	8.00	257.00	1396.00	16.00	2138.24
13	0	5	2	8.00	257.00	3125.00	16.00	2097.12
13	0	5	2	12.00	257.00	1128.00	16.00	3361.56
13	0	5	2	14.00	257.00	3969.00	16.00	3418.10
13	0	5	2	10.00	257.00	3143.00	16.00	2698.50
13	0	5	2	18.00	257.00	834.00	16.00	4163.40
13	0	5	2	17.00	257.00	281.00	16.00	4587.45
13	0	5	2	13.00	257.00	2950.00	16.00	3207.36
14	0	5	2	15.00	161.00	3504.00	10.00	2608.20
14	0	5	2	10.00	161.00	3541.00	10.00	1610.00
14	0	5	2	8.00	161.00	2603.00	10.00	1288.00
14	0	5	2	8.00	161.00	2116.00	10.00	1249.36
14	0	5	2	12.00	161.00	869.00	10.00	2028.60
14	0	5	2	14.00	161.00	1872.00	10.00	2028.60
14	0	5	2	10.00	161.00	2558.00	10.00	1722.70
14	0	5	2	18.00	161.00	868.00	10.00	3071.88
14	0	5	2	17.00	161.00	1824.00	10.00	2928.59
14	0	5	2	13.00	161.00	1652.00	10.00	2176.72
15	0	5	2	15.00	97.00	2521.00	6.00	1309.50
15	0	5	2	10.00	97.00	3107.00	6.00	989.40
15	0	5	2	8.00	97.00	1527.00	6.00	698.40
15	0	5	2	8.00	97.00	2293.00	6.00	791.52
15	0	5	2	12.00	97.00	3318.00	6.00	1070.88
15	0	5	2	14.00	97.00	2816.00	6.00	1453.06
15	0	5	2	10.00	97.00	3348.00	6.00	892.40
15	0	5	2	18.00	97.00	3599.00	6.00	1571.40
15	0	5	2	17.00	97.00	582.00	6.00	1649.00
15	0	5	2	13.00	97.00	385.00	6.00	1160.12
16	0	5	2	15.00	65.00	475.00	4.00	1062.75
16	0	5	2	10.00	65.00	3053.00	4.00	708.50
16	0	5	2	8.00	65.00	3292.00	4.00	488.80
16	0	5	2	8.00	65.00	622.00	4.00	473.20
16	0	5	2	12.00	65.00	3159.00	4.00	850.20
16	0	5	2	14.00	65.00	1287.00	4.00	882.70
16	0	5	2	10.00	65.00	3738.00	4.00	624.00
16	0	5	2	18.00	65.00	1253.00	4.00	1216.80
16	0	5	2	17.00	65.00	3030.00	4.00	1038.70
16	0	5	2	13.00	65.00	521.00	4.00	904.15
17	0	5	2	15.00	65.00	3239.00	4.00	877.50
17	0	5	2	10.00	65.00	3839.00	4.00	630.50
17	0	5	2	8.00	65.00	1385.00	4.00	504.40
17	0	5	2	8.00	65.00	247.00	4.00	499.20
17	0	5	2	12.00	65.00	3705.00	4.00	795.60
17	0	5	2	14.00	65.00	2845.00	4.00	937.30
17	0	5	2	10.00	65.00	2524.00	4.00	624.00
17	0	5	2	18.00	65.00	3556.00	4.00	1146.60
17	0	5	2	17.00	65.00	3501.00	4.00	1127.10
17	0	5	2	13.00	65.00	723.00	4.00	845.00
18	0	5	2	15.00	97.00	1850.00	6.00	1382.25
18	0	5	2	10.00	97.00	1399.00	6.00	989.40
18	0	5	2	8.00	97.00	2157.00	6.00	768.24
18	0	5	2	8.00	97.00	807.00	6.00	752.72
18	0	5	2	12.00	97.00	2843.00	6.00	1070.88
18	0	5	2	14.00	97.00	3118.00	6.00	1398.74
18	0	5	2	10.00	97.00	3916.00	6.00	921.50
18	0	5	2	18.00	97.00	627.00	6.00	1588.86
18	0	5	2	17.00	97.00	133.00	6.00	1714.96
18	0	5	2	13.00	97.00	3546.00	6.00	1235.78
19	0	5	2	15.00	1.00	142.00	0.00	14.85
19	0	5	2	10.00	1.00	136.00	0.00	10.00
19	0	5	2	8.00	1.00	2566.00	0.00	7.36
19	0	5	2	8.00	1.00	2850.00	0.00	8.72
19	0	5	2	12.00	1.00	3368.00	0.00	11.88
19	0	5	2	14.00	1.00	1454.00	0.00	14.42
19	0	5	2	10.00	1.00	2811.00	0.00	9.40
19	0	5	2	18.00	1.00	2289.00	0.00	19.08
19	0	5	2	17.00	1.00	166.00	0.00	15.81
19	0	5	2	13.00	1.00	3271.00	0.00	12.87
20	0	5	2	15.00	1.00	529.00	0.00	16.35
20	0	5	2	10.00	1.00	3623.00	0.00	10.90
20	0	5	2	8.00	1.00	3600.00	0.00	7.60
20	0	5	2	8.00	1.00	1475.00	0.00	7.84
20	0	5	2	12.00	1.00	1167.00	0.00	12.12
20	0	5	2	14.00	1.00	2426.00	0.00	13.02
20	0	5	2	10.00	1.00	2633.00	0.00	9.90
20	0	5	2	18.00	1.00	1010.00	0.00	18.54
20	0	5	2	17.00	1.00	2324.00	0.00	18.36
20	0	5	2	13.00	1.00	3343.00	0.00	12.22
21	0	5	2	15.00	1.00	2595.00	0.00	15.15
21	0	5	2	10.00	1.00	1060.00	0.00	10.40
21	0	5	2	8.00	1.00	1199.00	0.00	7.20
21	0	5	2	8.00	1.00	2240.00	0.00	8.08
21	0	5	2	12.00	1.00	1962.00	0.00	11.04
21	0	5	2	14.00	1.00	2751.00	0.00	15.26
21	0	5	2	10.00	1.00	2358.00	0.00	10.00
21	0	5	2	18.00	1.00	1441.00	0.00	19.44
21	0	5	2	17.00	1.00	2532.00	0.00	15.47
21	0	5	2	13.00	1.00	845.00	0.00	13.65
22	0	5	2	15.00	1.00	2425.00	0.00	13.95
22	0	5	2	10.00	1.00	790.00	0.00	9.20
22	0	5	2	8.00	1.00	277.00	0.00	8.24
22	0	5	2	8.00	1.00	2222.00	0.00	8.56
22	0	5	2	12.00	1.00	2367.00	0.00	10.80
22	0	5	2	14.00	1.00	2463.00	0.00	14.28
22	0	5	2	10.00	1.00	2589.00	0.00	10.60
22	0	5	2	18.00	1.00	1349.00	0.00	17.10
22	0	5	2	17.00	1.00	2762.00	0.00	16.66
22	0	5	2	13.00	1.00	3862.00	0.00	13.91
23	0	5	2	15.00	1.00	3557.00	0.00	14.40
23	0	5	2	10.00	1.00	321.00	0.00	9.40
23	0	5	2	8.00	1.00	1896.00	0.00	7.68
23	0	5	2	8.00	1.00	3518.00	0.00	7.28
23	0	5	2	12.00	1.00	1320.00	0.00	12.60
23	0	5	2	14.00	1.00	1166.00	0.00	13.02
23	0	5	2	10.00	1.00	119.00	0.00	10.60
23	0	5	2	18.00	1.00	3836.00	0.00	18.36
23	0	5	2	17.00	1.00	2067.00	0.00	17.00
23	0	5	2	13.00	1.00	3871.00	0.00	13.13
0	1	6	2	15.00	1.00	50.00	0.00	14.70
0	1	6	2	10.00	1.00	2179.00	0.00	10.00
0	1	6	2	8.00	1.00	1380.00	0.00	8.48
0	1	6	2	8.00	1.00	3609.00	0.00	8.56
0	1	6	2	12.00	1.00	2262.00	0.00	11.52
0	1	6	2	14.00	1.00	1561.00	0.00	15.12
0	1	6	2	10.00	1.00	3211.00	0.00	10.50
0	1	6	2	18.00	1.00	1215.00	0.00	19.26
0	1	6	2	17.00	1.00	260.00	0.00	16.49
0	1	6	2	13.00	1.00	834.00	0.00	13.91
1	1	6	2	15.00	1.00	64.00	0.00	13.50
1	1	6	2	10.00	1.00	2739.00	0.00	10.50
1	1	6	2	8.00	1.00	1433.00	0.00	7.84
1	1	6	2	8.00	1.00	3093.00	0.00	8.48
1	1	6	2	12.00	1.00	1177.00	0.00	10.80
1	1	6	2	14.00	1.00	3608.00	0.00	14.84
1	1	6	2	10.00	1.00	3607.00	0.00	9.20
1	1	6	2	18.00	1.00	1291.00	0.00	18.18
1	1	6	2	17.00	1.00	2752.00	0.00	16.32
1	1	6	2	13.00	1.00	3948.00	0.00	12.22
2	1	6	2	15.00	1.00	622.00	0.00	15.15
2	1	6	2	10.00	1.00	768.00	0.00	10.00
2	1	6	2	8.00	1.00	3130.00	0.00	7.76
2	1	6	2	8.00	1.00	43.00	0.00	8.00
2	1	6	2	12.00	1.00	1364.00	0.00	11.16
2	1	6	2	14.00	1.00	1767.00	0.00	14.14
2	1	6	2	10.00	1.00	1506.00	0.00	10.30
2	1	6	2	18.00	1.00	1562.00	0.00	19.62
2	1	6	2	17.00	1.00	3445.00	0.00	15.98
2	1	6	2	13.00	1.00	1938.00	0.00	11.96
3	1	6	2	15.00	1.00	455.00	0.00	15.00
3	1	6	2	10.00	1.00	176.00	0.00	10.70
3	1	6	2	8.00	1.00	162.00	0.00	8.32
3	1	6	2	8.00	1.00	3446.00	0.00	7.60
3	1	6	2	12.00	1.00	2221.00	0.00	11.28
3	1	6	2	14.00	1.00	2744.00	0.00	15.26
3	1	6	2	10.00	1.00	3514.00	0.00	10.60
3	1	6	2	18.00	1.00	3428.00	0.00	18.36
3	1	6	2	17.00	1.00	2432.00	0.00	16.83
3	1	6	2	13.00	1.00	2550.00	0.00	12.35
4	1	6	2	15.00	1.00	3175.00	0.00	15.90
4	1	6	2	10.00	1.00	2655.00	0.00	10.20
4	1	6	2	8.00	1.00	1563.00	0.00	8.32
4	1	6	2	8.00	1.00	2926.00	0.00	7.60
4	1	6	2	12.00	1.00	688.00	0.00	12.96
4	1	6	2	14.00	1.00	1931.00	0.00	12.88
4	1	6	2	10.00	1.00	3015.00	0.00	10.10
4	1	6	2	18.00	1.00	1901.00	0.00	17.64
4	1	6	2	17.00	1.00	2002.00	0.00	16.15
4	1	6	2	13.00	1.00	1397.00	0.00	12.87
5	1	6	2	15.00	1.00	2665.00	0.00	14.85
5	1	6	2	10.00	1.00	2389.00	0.00	10.50
5	1	6	2	8.00	1.00	3600.00	0.00	7.76
5	1	6	2	8.00	1.00	3091.00	0.00	8.16
5	1	6	2	12.00	1.00	401.00	0.00	12.60
5	1	6	2	14.00	1.00	2423.00	0.00	15.12
5	1	6	2	10.00	1.00	1953.00	0.00	10.10
5	1	6	2	18.00	1.00	2991.00	0.00	18.54
5	1	6	2	17.00	1.00	944.00	0.00	16.83
5	1	6	2	13.00	1.00	1377.00	0.00	12.48
6	1	6	2	15.00	1.00	2207.00	0.00	15.75
6	1	6	2	10.00	1.00	287.00	0.00	10.80
6	1	6	2	8.00	1.00	1911.00	0.00	7.84
6	1	6	2	8.00	1.00	296.00	0.00	7.36
6	1	6	2	12.00	1.00	585.00	0.00	11.76
6	1	6	2	14.00	1.00	3886.00	0.00	14.28
6	1	6	2	10.00	1.00	3792.00	0.00	9.30
6	1	6	2	18.00	1.00	660.00	0.00	16.56
6	1	6	2	17.00	1.00	102.00	0.00	15.30
6	1	6	2	13.00	1.00	3231.00	0.00	12.35
7	1	6	2	15.00	33.00	1917.00	2.00	519.75
7	1	6	2	10.00	33.00	3384.00	2.00	359.70
7	1	6	2	8.00	33.00	2018.00	2.00	250.80
7	1	6	2	8.00	33.00	304.00	2.00	285.12
7	1	6	2	12.00	33.00	2794.00	2.00	360.36
7	1	6	2	14.00	33.00	87.00	2.00	503.58
7	1	6	2	10.00	33.00	460.00	2.00	306.90
7	1	6	2	18.00	33.00	3794.00	2.00	599.94
7	1	6	2	17.00	33.00	2790.00	2.00	583.44
7	1	6	2	13.00	33.00	3613.00	2.00	398.97
8	1	6	2	15.00	65.00	2168.00	4.00	1023.75
8	1	6	2	10.00	65.00	2443.00	4.00	624.00
8	1	6	2	8.00	65.00	3786.00	4.00	514.80
8	1	6	2	8.00	65.00	2467.00	4.00	514.80
8	1	6	2	12.00	65.00	1961.00	4.00	756.60
8	1	6	2	14.00	65.00	1872.00	4.00	946.40
8	1	6	2	10.00	65.00	2112.00	4.00	708.50
8	1	6	2	18.00	65.00	1240.00	4.00	1181.70
8	1	6	2	17.00	65.00	285.00	4.00	1116.05
8	1	6	2	13.00	65.00	3767.00	4.00	895.70
9	1	6	2	15.00	97.00	195.00	6.00	1469.55
9	1	6	2	10.00	97.00	2937.00	6.00	1057.30
9	1	6	2	8.00	97.00	2324.00	6.00	721.68
9	1	6	2	8.00	97.00	148.00	6.00	822.56
9	1	6	2	12.00	97.00	758.00	6.00	1129.08
9	1	6	2	14.00	97.00	1316.00	6.00	1330.84
9	1	6	2	10.00	97.00	1520.00	6.00	1037.90
9	1	6	2	18.00	97.00	939.00	6.00	1571.40
9	1	6	2	17.00	97.00	1463.00	6.00	1517.08
9	1	6	2	13.00	97.00	1229.00	6.00	1210.56
10	1	6	2	15.00	161.00	1209.00	10.00	2173.50
10	1	6	2	10.00	161.00	2440.00	10.00	1674.40
10	1	6	2	8.00	161.00	2064.00	10.00	1403.92
10	1	6	2	8.00	161.00	2550.00	10.00	1172.08
10	1	6	2	12.00	161.00	1008.00	10.00	1932.00
10	1	6	2	14.00	161.00	2720.00	10.00	2186.38
10	1	6	2	10.00	161.00	841.00	10.00	1722.70
10	1	6	2	18.00	161.00	2919.00	10.00	2782.08
10	1	6	2	17.00	161.00	2426.00	10.00	2764.37
10	1	6	2	13.00	161.00	3671.00	10.00	2051.14
11	1	6	2	15.00	257.00	1679.00	16.00	3546.60
11	1	6	2	10.00	257.00	652.00	16.00	2415.80
11	1	6	2	8.00	257.00	1577.00	16.00	1870.96
11	1	6	2	8.00	257.00	2293.00	16.00	2076.56
11	1	6	2	12.00	257.00	1339.00	16.00	3053.16
11	1	6	2	14.00	257.00	847.00	16.00	3346.14
11	1	6	2	10.00	257.00	2046.00	16.00	2672.80
11	1	6	2	18.00	257.00	1036.00	16.00	4949.82
11	1	6	2	17.00	257.00	1458.00	16.00	4194.24
11	1	6	2	13.00	257.00	2588.00	16.00	3508.05
12	1	6	2	15.00	385.00	683.00	24.00	5775.00
12	1	6	2	10.00	385.00	550.00	24.00	3811.50
12	1	6	2	8.00	385.00	2939.00	24.00	3264.80
12	1	6	2	8.00	385.00	2656.00	24.00	3018.40
12	1	6	2	12.00	385.00	1206.00	24.00	4158.00
12	1	6	2	14.00	385.00	2132.00	24.00	5551.70
12	1	6	2	10.00	385.00	1723.00	24.00	4158.00
12	1	6	2	18.00	385.00	2519.00	24.00	6444.90
12	1	6	2	17.00	385.00	2250.00	24.00	5955.95
12	1	6	2	13.00	385.00	2332.00	24.00	5005.00
13	1	6	2	15.00	257.00	1984.00	16.00	4163.40
13	1	6	2	10.00	257.00	852.00	16.00	2364.40
13	1	6	2	8.00	257.00	652.00	16.00	1870.96
13	1	6	2	8.00	257.00	1477.00	16.00	2241.04
13	1	6	2	12.00	257.00	347.00	16.00	2960.64
13	1	6	2	14.00	257.00	821.00	16.00	3526.04
13	1	6	2	10.00	257.00	3206.00	16.00	2724.20
13	1	6	2	18.00	257.00	3879.00	16.00	4533.48
13	1	6	2	17.00	257.00	372.00	16.00	4718.52
13	1	6	2	13.00	257.00	1368.00	16.00	3207.36
14	1	6	2	15.00	161.00	3722.00	10.00	2608.20
14	1	6	2	10.00	161.00	789.00	10.00	1610.00
14	1	6	2	8.00	161.00	2554.00	10.00	1326.64
14	1	6	2	8.00	161.00	1172.00	10.00	1223.60
14	1	6	2	12.00	161.00	1058.00	10.00	1854.72
14	1	6	2	14.00	161.00	3045.00	10.00	2096.22
14	1	6	2	10.00	161.00	703.00	10.00	1706.60
14	1	6	2	18.00	161.00	71.00	10.00	3013.92
14	1	6	2	17.00	161.00	1115.00	10.00	2463.30
14	1	6	2	13.00	161.00	2617.00	10.00	1904.63
15	1	6	2	15.00	97.00	324.00	6.00	1527.75
15	1	6	2	10.00	97.00	3799.00	6.00	931.20
15	1	6	2	8.00	97.00	1847.00	6.00	830.32
15	1	6	2	8.00	97.00	467.00	6.00	799.28
15	1	6	2	12.00	97.00	792.00	6.00	1047.60
15	1	6	2	14.00	97.00	3923.00	6.00	1412.32
15	1	6	2	10.00	97.00	775.00	6.00	911.80
15	1	6	2	18.00	97.00	3962.00	6.00	1780.92
15	1	6	2	17.00	97.00	3775.00	6.00	1797.41
15	1	6	2	13.00	97.00	1772.00	6.00	1261.00
16	1	6	2	15.00	65.00	2661.00	4.00	1043.25
16	1	6	2	10.00	65.00	214.00	4.00	585.00
16	1	6	2	8.00	65.00	2582.00	4.00	561.60
16	1	6	2	8.00	65.00	2695.00	4.00	504.40
16	1	6	2	12.00	65.00	1559.00	4.00	709.80
16	1	6	2	14.00	65.00	2607.00	4.00	982.80
16	1	6	2	10.00	65.00	2771.00	4.00	585.00
16	1	6	2	18.00	65.00	3460.00	4.00	1181.70
16	1	6	2	17.00	65.00	2351.00	4.00	1116.05
16	1	6	2	13.00	65.00	832.00	4.00	811.20
17	1	6	2	15.00	65.00	716.00	4.00	1062.75
17	1	6	2	10.00	65.00	591.00	4.00	617.50
17	1	6	2	8.00	65.00	821.00	4.00	525.20
17	1	6	2	8.00	65.00	2549.00	4.00	520.00
17	1	6	2	12.00	65.00	2940.00	4.00	780.00
17	1	6	2	14.00	65.00	348.00	4.00	828.10
17	1	6	2	10.00	65.00	2457.00	4.00	676.00
17	1	6	2	18.00	65.00	452.00	4.00	1228.50
17	1	6	2	17.00	65.00	1183.00	4.00	1005.55
17	1	6	2	13.00	65.00	1001.00	4.00	760.50
18	1	6	2	15.00	97.00	47.00	6.00	1324.05
18	1	6	2	10.00	97.00	2544.00	6.00	873.00
18	1	6	2	8.00	97.00	199.00	6.00	737.20
18	1	6	2	8.00	97.00	2095.00	6.00	838.08
18	1	6	2	12.00	97.00	3092.00	6.00	1187.28
18	1	6	2	14.00	97.00	1486.00	6.00	1330.84
18	1	6	2	10.00	97.00	1350.00	6.00	989.40
18	1	6	2	18.00	97.00	2761.00	6.00	1728.54
